ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
248,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,175",10.69,5.97,7.97,32
251,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,203",10.59,5.94,7.91,32
254,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,282",10.91,5.86,7.75,32
257,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,283",10.46,5.85,7.94,32
260,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,218",10.78,5.92,7.98,32
263,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,172",10.82,5.98,8.13,32
266,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,199",10.62,5.94,8.00,32
269,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,153",10.59,6.00,8.06,32
272,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,198",10.85,5.94,7.97,32
275,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,189",10.69,5.96,8.08,32
278,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,221",10.88,5.92,8.05,32
281,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,161",10.91,5.99,8.09,32
284,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,172",10.85,5.98,8.05,32
287,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,260",10.72,5.87,7.95,32
290,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,161",10.66,5.99,7.99,32
293,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,180",10.75,5.97,8.01,32
296,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    5,   16,    1","   32,   16,    1","5,171",10.78,5.98,8.03,32
301,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"   40,    2,    1","   32,   16,    1","7,312",13.70,6.90,20.63,32
306,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"   40,    2,    1","   32,   16,    1","6,561",12.32,5.39,10.22,32
311,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    4,    2,    1","   32,   16,    1","5,886",10.53,0.76,2.48,32
325,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"   40,    2,    1","   32,   16,    1","6,774",12.96,5.92,12.74,32
597,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,372",10.18,3.98,9.35,32
600,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,357",10.27,3.99,9.37,32
603,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,356",10.46,3.99,9.38,32
606,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,348",10.40,4.00,9.41,32
609,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,399",10.21,3.96,9.28,32
612,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,313",10.27,4.03,9.37,32
615,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,350",10.14,4.00,9.42,32
618,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,331",10.11,4.01,9.33,32
621,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,324",10.05,4.02,9.39,32
624,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,325",10.08,4.02,9.47,32
627,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,353",10.24,4.00,9.40,32
630,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,317",10.24,4.02,9.42,32
633,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,366",10.14,3.99,9.35,32
636,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,406",10.11,3.96,9.25,32
639,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,468",10.21,3.91,9.19,32
642,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,323",10.18,4.02,9.43,32
645,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,347",10.27,4.00,9.41,32
648,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,389",10.21,3.97,9.38,32
651,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,345",10.21,4.01,9.36,32
654,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,384",10.18,3.97,9.31,32
657,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,383",10.18,3.97,9.32,32
660,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,354",10.27,4.00,9.37,32
663,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,356",10.40,3.99,9.39,32
666,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,332",10.27,4.01,9.34,32
669,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,340",10.34,4.01,9.40,32
672,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,405",10.11,3.96,9.32,32
675,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,404",10.18,3.96,9.31,32
678,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,318",10.14,4.02,9.41,32
681,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,342",10.40,4.00,9.43,32
684,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,387",10.11,3.97,9.34,32
687,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,314",10.21,4.03,9.50,32
690,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763872] alexnet_small,NVIDIA A100-SXM4-40GB,"    8,    6,    1","   32,   16,    1","5,368",10.50,3.98,9.35,32
